"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.67919267362331e-53,1.0714117020397,0.461,0.456,9.01280415406881e-49,"5","SSU72"
3.4893784329869e-53,1.87750650073653,0.293,0.222,1.17382690485679e-48,"5","HIST1H1C"
1.20113854866489e-52,1.48635903409075,0.38,0.339,4.04063007770868e-48,"5","SDF2L1"
2.52251779270173e-52,1.3361470863703,0.391,0.352,8.48574985464863e-48,"5","PHF5A"
6.4132919949862e-52,1.75610099972444,0.296,0.224,2.15743142711336e-47,"5","ITM2A"
1.29635938380037e-51,1.42145952735301,0.38,0.342,4.36095296710445e-47,"5","NDUFAF4"
1.36157185573855e-51,1.01868467355771,0.491,0.49,4.5803277227045e-47,"5","KNOP1"
2.08584254040571e-51,1.77098236192167,0.292,0.221,7.01677430592482e-47,"5","PLPP2"
2.12795424007936e-51,1.21526990994141,0.425,0.41,7.15843806362696e-47,"5","AP2S1"
3.11971616500842e-50,1.11326669672739,0.443,0.425,1.04947251790883e-45,"5","RSL24D1"
3.50190612957371e-50,1.58182944455018,0.345,0.294,1.1780412219886e-45,"5","BCL2L12"
7.11257662811825e-50,1.32400001580244,0.402,0.375,2.39267077769898e-45,"5","BRIX1"
4.68031918078986e-49,1.54804388575782,0.354,0.308,1.57445937241771e-44,"5","H2AFJ"
2.29352338772841e-48,1.18081039403662,0.419,0.402,7.71541267631837e-44,"5","NDUFB3"
1.78960870578244e-47,1.42060217133184,0.372,0.337,6.02024368625213e-43,"5","IMP3"
4.22694843037666e-47,1.03566704085869,0.438,0.402,1.42194545197871e-42,"5","TMSB15A"
4.55204348707071e-47,1.4184491770037,0.388,0.359,1.53130742905059e-42,"5","PPID"
7.14840546556454e-47,1.1486402192247,0.433,0.427,2.40472359861591e-42,"5","NT5DC2"
7.87816908538581e-47,1.6979993219146,0.306,0.245,2.65021608032379e-42,"5","CDKN3"
1.64326047756466e-46,1.31319660896256,0.388,0.355,5.52792824652753e-42,"5","SLC1A5"
2.31990384394915e-46,1.41771989751949,0.372,0.338,7.80415653104493e-42,"5","MRPL34"
2.39169437627254e-46,1.22321817665858,0.408,0.392,8.04565988178082e-42,"5","TMEM147"
3.55616955471537e-46,1.26955143316182,0.4,0.377,1.19629543820625e-41,"5","SMIM26"
4.73115198335577e-45,1.17350112648597,0.412,0.395,1.59155952720088e-40,"5","CARHSP1"
1.68510695477292e-44,1.08132181068637,0.436,0.438,5.6686997958561e-40,"5","POLR2E"
2.99579573204891e-44,1.48937418719098,0.335,0.282,1.00778568426125e-39,"5","SPINT1"
3.11303603631067e-44,1.5037685048026,0.252,0.178,1.04722532261491e-39,"5","HAS2"
3.78423897995422e-44,1.13630789842834,0.433,0.435,1.2730179928566e-39,"5","ACP1"
5.06433105195899e-44,1.90705399365455,0.231,0.16,1.703640965879e-39,"5","LNCPRESS1"
7.17640454188306e-44,1.15404166002841,0.42,0.412,2.41414248788946e-39,"5","DCAF13"
2.15489230903718e-43,1.73949601397524,0.274,0.21,7.24905772760106e-39,"5","ALPL"
3.47578555353403e-43,1.13118227338728,0.417,0.409,1.16925426020885e-38,"5","MRPL41"
8.38621773527755e-43,1.19204422723031,0.413,0.397,2.82112364614737e-38,"5","DHFR"
1.5686213921404e-42,1.58990274665116,0.325,0.28,5.2768423631603e-38,"5","LAGE3"
5.20796660332904e-42,1.35120640036624,0.383,0.363,1.75195996535989e-37,"5","DMAC1"
4.23801830796403e-41,1.46413047110221,0.301,0.24,1.4256693587991e-36,"5","FLT1"
8.25572677844327e-41,1.30712151950686,0.388,0.369,2.77722648826832e-36,"5","TRMT10C"
1.49779113903116e-40,1.34500540428633,0.369,0.344,5.03856939170081e-36,"5","MRPL12"
4.99719186099387e-40,1.65396144594961,0.264,0.201,1.68105534203834e-35,"5","B3GNT7"
7.14707373987667e-40,1.27921596281601,0.381,0.363,2.40427560609451e-35,"5","RPL26L1"
1.51788915571394e-39,1.15537356701115,0.403,0.393,5.10617911982169e-35,"5","STOML2"
1.95727313030004e-38,1.21223784360244,0.395,0.387,6.58426681032933e-34,"5","NDUFA2"
2.78372410680515e-38,1.0516503156849,0.433,0.438,9.36444789529252e-34,"5","SNRPA1"
2.923052462921e-38,1.47145260988458,0.322,0.276,9.83314848526623e-34,"5","ITGA6"
3.41411039869619e-38,1.02188742197606,0.42,0.409,1.1485067381214e-33,"5","C12orf57"
5.27408113160349e-38,1.26859213175564,0.373,0.352,1.77420089267141e-33,"5","UBE2T"
1.07640411754376e-37,1.58859037491266,0.15,0.087,3.6210234514172e-33,"5","CYP26A1"
1.21231537501719e-37,1.63129909842613,0.314,0.272,4.07822892155784e-33,"5","FXYD5"
2.62900192481087e-37,1.02735584777838,0.437,0.448,8.84396247506377e-33,"5","DRAP1"
7.24836384442323e-37,1.19662600298867,0.383,0.373,2.43834959726397e-32,"5","SF3B5"
1.68523416752827e-36,1.55131462745982,0.282,0.226,5.66912773956508e-32,"5","EPHA1"
3.71329556008581e-36,1.27013500007082,0.385,0.373,1.24915262641287e-31,"5","HAUS1"
4.65853894061831e-36,1.40387822663319,0.348,0.322,1.567132499624e-31,"5","THYN1"
4.86860004919805e-36,1.19605546142236,0.401,0.393,1.63779705655022e-31,"5","CFAP298"
9.00074684348474e-36,1.17162849954755,0.389,0.381,3.02785123814827e-31,"5","SRM"
1.74057114235074e-35,1.23845446728662,0.383,0.374,5.85528132286789e-31,"5","NOLC1"
2.38874350944533e-35,1.64939091754752,0.307,0.267,8.0357331657741e-31,"5","NUDT15"
4.33558708777647e-35,1.60874513553684,0.28,0.231,1.45849149632801e-30,"5","PLAAT3"
1.14995420099926e-33,1.23844859532394,0.385,0.379,3.86844593216153e-29,"5","CD320"
1.47285419926778e-33,1.05403764533565,0.43,0.443,4.95468152633681e-29,"5","CHORDC1"
1.93541164367569e-33,1.0149559528543,0.416,0.419,6.51072476932503e-29,"5","TIMM8B"
2.4372042870574e-33,1.32867015994785,0.367,0.353,8.19875522166108e-29,"5","PAK1IP1"
2.87329507964264e-33,1.5136698475515,0.307,0.269,9.66576464791786e-29,"5","TPST2"
2.79348278730351e-32,1.13216700697757,0.377,0.368,9.39727609648901e-28,"5","AC010894.3"
3.81263131307584e-32,1.55452251635728,0.317,0.287,1.28256917371871e-27,"5","LYAR"
4.93365268949579e-32,1.28981918424256,0.364,0.354,1.65968076474638e-27,"5","GNPDA1"
4.95710495596527e-32,1.58918498667846,0.128,0.074,1.66757010718672e-27,"5","FGF17"
5.63367459363844e-32,1.20551375293797,0.359,0.34,1.89516813329997e-27,"5","OOEP"
1.18966853435714e-31,1.46780448566178,0.302,0.265,4.00204494957743e-27,"5","PCLAF"
1.59801136495776e-31,1.2188963163605,0.373,0.371,5.37571023171792e-27,"5","EMC6"
1.66650097809996e-31,1.55512023797991,0.303,0.268,5.60610929032827e-27,"5","PYCR2"
3.79616183474782e-31,1.09757662365781,0.393,0.397,1.27702884120917e-26,"5","PPP1CA"
6.67989592945775e-31,1.6660937497726,0.276,0.233,2.24711699066959e-26,"5","RMI2"
8.45722476271798e-31,1.02887356900113,0.414,0.423,2.84501041017833e-26,"5","OIP5-AS1"
1.03809249297896e-30,1.04473688116992,0.41,0.421,3.49214314638121e-26,"5","XBP1"
2.58270938271558e-30,1.46731910095446,0.32,0.292,8.68823436345522e-26,"5","CENPH"
3.30448239597108e-30,1.25475788020739,0.165,0.105,1.11162787800467e-25,"5","LINC00458"
7.23313851295873e-30,1.02726097863769,0.428,0.445,2.43322779575932e-25,"5","CMTM6"
2.31745645538166e-29,1.093504283963,0.39,0.4,7.79592351590392e-25,"5","NDUFS8"
4.22651222171478e-29,1.26951955333291,0.357,0.352,1.42179871138485e-24,"5","CHCHD1"
1.09805302897332e-28,1.18727644255699,0.373,0.373,3.69385038946625e-24,"5","DKC1"
1.61750803409913e-28,1.1775677254031,0.367,0.363,5.44129702670948e-24,"5","DESI2"
1.88024105287675e-28,1.2072774020704,0.365,0.363,6.32513090187737e-24,"5","MRPS18C"
2.91022713053172e-28,1.06604035890304,0.397,0.409,9.79000406710872e-24,"5","MRPL47"
3.68189901239222e-28,1.03789949355876,0.421,0.443,1.23859082776874e-23,"5","DNTTIP2"
1.8462958412789e-27,1.31658658514143,0.347,0.337,6.21093921006221e-23,"5","PPT1"
2.32733762637996e-27,1.25023841223559,0.347,0.34,7.82916377514218e-23,"5","POLR2I"
2.52512981557589e-27,1.77312155597138,0.209,0.159,8.4945366995973e-23,"5","SCGB3A2"
4.0581527770539e-27,1.99704422489248,0.193,0.143,1.36516259420093e-22,"5","CLDN10"
5.75342135702423e-27,1.16748714243403,0.357,0.35,1.93545094450295e-22,"5","TGIF1"
7.80812730670627e-27,1.06442993784949,0.398,0.413,2.62665402597599e-22,"5","SF3A3"
9.40228354404174e-27,1.27214223030304,0.341,0.334,3.16292818421564e-22,"5","DTYMK"
5.13315780057917e-26,1.26720588090111,0.343,0.339,1.72679428411483e-21,"5","MRPS24"
8.68481083531575e-26,1.30943505745005,0.342,0.334,2.92157036500022e-21,"5","MRPL16"
8.91985278616977e-26,1.2130641407556,0.354,0.349,3.00063847726751e-21,"5","CISD1"
1.11891421819262e-25,1.07685077850275,0.381,0.394,3.76402742999996e-21,"5","EIF3G"
1.17424361968604e-25,1.09940002456568,0.384,0.395,3.95015553662385e-21,"5","EXOSC7"
2.94274783533238e-25,1.64648652204856,0.192,0.142,9.89940371805813e-21,"5","LEFTY2"
4.1680432840996e-25,1.05971274772686,0.398,0.409,1.40212976077111e-20,"5","IARS2"
5.1612481129611e-25,1.32299360786537,0.336,0.328,1.73624386520012e-20,"5","MRPL21"
1.15897928241678e-24,1.34096487152363,0.32,0.305,3.89880630605004e-20,"5","CCDC58"
2.66676372286862e-24,1.67150021662543,0.253,0.217,8.97099316373003e-20,"5","VAMP8"
1.51822278937975e-23,1.34899566831103,0.314,0.298,5.10730146347347e-19,"5","FEN1"
1.93940344045026e-23,1.26765606771218,0.346,0.348,6.52415317367466e-19,"5","RAB13"
2.031928782781e-23,1.2885696705034,0.33,0.319,6.83540842527529e-19,"5","MCM4"
2.11117456237739e-23,1.20615275509458,0.347,0.348,7.10199122783753e-19,"5","TMEM183A"
2.24464741659112e-23,1.2299114176507,0.365,0.375,7.55099390941253e-19,"5","AIMP1"
2.27485664188887e-23,1.16762071817755,0.355,0.359,7.65261774331416e-19,"5","METTL5"
4.12777541602836e-23,1.05135068777146,0.382,0.402,1.38858364995194e-18,"5","AHSA1"
4.53763685545018e-23,1.44667908858435,0.303,0.289,1.52646103817344e-18,"5","VPS25"
6.61771047662687e-23,1.36087076738755,0.309,0.294,2.22619780433728e-18,"5","HSPA1B"
7.15142005464224e-23,1.05755599939074,0.384,0.407,2.40573770638165e-18,"5","EMC4"
9.06095083253432e-23,1.09931254466485,0.366,0.377,3.04810386006455e-18,"5","NR2F6"
1.21785823794818e-22,1.78249713072269,0.179,0.133,4.09687511245767e-18,"5","FGF8"
3.36246146040512e-22,1.29331413194085,0.33,0.329,1.13113203528028e-17,"5","MRPL18"
6.31647283660466e-22,1.349476013455,0.279,0.253,2.12486146223381e-17,"5","AURKA"
1.10536268374524e-21,1.75675358499178,0.214,0.174,3.718440068119e-17,"5","CYP2S1"
3.4621527626674e-21,1.21924009808176,0.333,0.335,1.16466818936131e-16,"5","EIF4EBP1"
4.29008252505758e-21,1.49950246680847,0.275,0.252,1.44318376142937e-16,"5","FBXO5"
4.51662126480135e-21,1.17736860877818,0.352,0.363,1.51939139347917e-16,"5","RNF181"
7.55616806481517e-21,1.13763095322397,0.36,0.371,2.54189493700382e-16,"5","LTA4H"
8.41433406495982e-21,1.0934325990494,0.367,0.385,2.83058197945248e-16,"5","PSENEN"
1.44866410530421e-20,2.0070394008387,0.169,0.126,4.87330605024336e-16,"5","IFI30"
1.65111852551339e-20,1.3788684756496,0.304,0.291,5.55436271982705e-16,"5","PLTP"
2.19327106156433e-20,1.03954742378357,0.366,0.384,7.37816385110242e-16,"5","SSRP1"
2.28421217042911e-20,1.00683518244867,0.385,0.412,7.68408974132352e-16,"5","GTF3C6"
2.28765265621779e-20,1.76161202932164,0.192,0.151,7.69566353551664e-16,"5","FGF19"
2.93506805536659e-20,1.48879057766069,0.28,0.258,9.87356893825321e-16,"5","HMGN5"
3.23121175838822e-20,1.30010911298927,0.321,0.32,1.0869796355218e-15,"5","LY6E"
4.57068325946688e-20,1.06353170580479,0.369,0.384,1.53757784848466e-15,"5","AMD1"
7.05491220831179e-20,1.41565763471654,0.287,0.269,2.37327246687609e-15,"5","CHEK2"
7.70679592535694e-20,1.8882232228091,0.21,0.174,2.59256614929007e-15,"5","TMEM35B"
2.10668365648025e-19,1.13441629297307,0.336,0.342,7.08688382039957e-15,"5","MRPL14"
2.28700137824707e-19,1.25808824731521,0.327,0.328,7.69347263642314e-15,"5","PNRC2"
2.87664665243335e-19,1.57815216780114,0.239,0.208,9.6770393387858e-15,"5","SPRY1"
4.59830686213827e-19,1.0426471838316,0.365,0.382,1.54687042842331e-14,"5","LSM12"
6.35605948232643e-19,1.19749031205003,0.335,0.338,2.13817840985461e-14,"5","RPF2"
1.15938865941433e-18,1.46678730821292,0.268,0.249,3.90018345026979e-14,"5","AURKB"
1.66610370623333e-18,1.24459323281551,0.329,0.335,5.60477286776894e-14,"5","CMAS"
1.92023425923764e-18,1.25934444739441,0.317,0.319,6.45966804807543e-14,"5","POLR2H"
4.44338646458424e-18,1.38405626275674,0.294,0.287,1.49475520668614e-13,"5","RAC3"
4.79539439981185e-18,1.18707903060847,0.266,0.239,1.61317067609671e-13,"5","ESRP1"
5.98928589293804e-18,1.1141211500425,0.346,0.363,2.01479577438436e-13,"5","AHCY"
7.88367837238655e-18,1.06838321557756,0.352,0.368,2.65206940447084e-13,"5","MRPS15"
1.1188356009877e-17,1.11823325042094,0.341,0.346,3.76376296172264e-13,"5","USP28"
1.82211068760733e-17,1.78449792794361,0.195,0.16,6.12958035311107e-13,"5","POU5F1B"
2.81625757591576e-17,1.87699999921933,0.16,0.122,9.47389048538062e-13,"5","KDR"
2.89666211824513e-17,1.61282841355879,0.212,0.18,9.7443713657766e-13,"5","PIM2"
4.99007861684054e-17,1.0679737339678,0.346,0.362,1.67866244670516e-12,"5","NUDT21"
5.34081462016546e-17,1.24140320008442,0.318,0.326,1.79665003822366e-12,"5","MRPS23"
6.59489549932781e-17,1.1632921517555,0.342,0.359,2.21852284597388e-12,"5","MRTO4"
7.24719424977906e-17,1.39316946526591,0.294,0.291,2.43795614562568e-12,"5","GPN3"
1.05427083666909e-16,1.52981094193028,0.266,0.253,3.54656709455482e-12,"5","MRPS17"
1.19709518216781e-16,1.04457341141892,0.363,0.393,4.02702819281251e-12,"5","ACAA2"
1.2116676253335e-16,1.04059332209069,0.363,0.39,4.07604989162189e-12,"5","ARPC5L"
1.81955825205269e-16,1.4120477348073,0.269,0.254,6.12099395990527e-12,"5","CDC6"
3.04929496035745e-16,1.80251249480654,0.209,0.18,1.02578282466425e-11,"5","HTATIP2"
3.07736606399268e-16,1.11075536178929,0.338,0.355,1.03522594392714e-11,"5","PSME2"
4.14370732338329e-16,1.64356458608967,0.236,0.214,1.39394314358614e-11,"5","EGFL7"
4.27563773243842e-16,1.26101026789661,0.32,0.33,1.43832453319228e-11,"5","SHMT2"
5.99551197696915e-16,1.20676693426467,0.312,0.314,2.01689022905242e-11,"5","PDPN"
6.87277768897657e-16,1.44000182328729,0.262,0.247,2.31200241457172e-11,"5","AP1M2"
1.54634865787794e-15,1.46160803299744,0.271,0.262,5.20191688510138e-11,"5","POLR3K"
1.84215212735646e-15,1.16833015332454,0.292,0.281,6.19699975642713e-11,"5","SALL4"
3.27874636352786e-15,1.20943073850658,0.321,0.328,1.10297027669077e-10,"5","LPCAT1"
3.30387126915773e-15,1.28571947718736,0.317,0.329,1.11142229494466e-10,"5","ARMT1"
3.98137307667192e-15,2.08616609236291,0.121,0.087,1.33933390299243e-10,"5","ERVMER34-1"
4.86777275836741e-15,1.31925811392305,0.286,0.283,1.6375187559148e-10,"5","ALDH3A2"
5.47781452910485e-15,1.75516307105468,0.18,0.149,1.84273680759087e-10,"5","DUSP5"
7.18986902215009e-15,1.37475957407742,0.214,0.184,2.41867193905129e-10,"5","DUSP6"
9.96674048540403e-15,1.55505992636191,0.225,0.201,3.35281149928992e-10,"5","PRSS8"
1.31507856117903e-14,1.01572534134875,0.349,0.373,4.42392427980626e-10,"5","HDDC2"
1.86530028216241e-14,1.41099873626855,0.198,0.167,6.27487014919434e-10,"5","AP000459.2"
2.32447009403171e-14,1.23304407091747,0.319,0.332,7.81951739632266e-10,"5","NFYB"
3.27870179006781e-14,1.10295269755895,0.34,0.362,1.10295528217881e-09,"5","PAM16"
4.90988066029833e-14,1.16904039703339,0.324,0.34,1.65168385412436e-09,"5","G6PC3"
5.14362289481665e-14,1.38787627936827,0.245,0.226,1.73031474181632e-09,"5","PDGFA"
5.96262576626965e-14,1.04199036017858,0.297,0.286,2.00582730777311e-09,"5","HES1"
8.25114724329437e-14,1.48213975932646,0.25,0.237,2.77568593264423e-09,"5","FGFBP3"
1.10929190143389e-13,1.22901584398768,0.294,0.299,3.73165795642362e-09,"5","COA3"
1.11493569580574e-13,1.12068334979466,0.337,0.357,3.75064368069052e-09,"5","ZCRB1"
1.26608268223551e-13,1.2786366114925,0.307,0.318,4.25910214304025e-09,"5","PSME1"
1.31908614337335e-13,1.40513107920165,0.27,0.266,4.43740578630796e-09,"5","CDC26"
1.93375881411385e-13,1.09367675083631,0.303,0.307,6.50516465067899e-09,"5","TACC3"
2.26190057519824e-13,1.0687550841502,0.328,0.35,7.60903353496687e-09,"5","VASP"
3.3571340870986e-13,1.2655757736167,0.304,0.315,1.12933990689997e-08,"5","MAGOHB"
3.36034440237441e-13,1.43881695022033,0.24,0.223,1.13041985695875e-08,"5","CA14"
3.7484428580232e-13,1.18562841333307,0.298,0.301,1.26097617743901e-08,"5","RPL39L"
4.46857081283291e-13,1.18515962493837,0.317,0.335,1.50322722143699e-08,"5","EBNA1BP2"
4.94744381651058e-13,1.11490135576789,0.317,0.332,1.66432009987416e-08,"5","NDUFS7"
5.40829671564626e-13,1.13154877561608,0.325,0.346,1.8193510151434e-08,"5","MRPL22"
6.75223056106812e-13,1.27433922400032,0.305,0.318,2.27145036074332e-08,"5","RPP21"
7.09058653894668e-13,1.18418611544391,0.311,0.327,2.38527331170166e-08,"5","LAMTOR2"
1.005620974156e-12,1.72925952857491,0.15,0.12,3.38290895706078e-08,"5","ERVH48-1"
1.94356334087525e-12,1.22438839716937,0.303,0.315,6.53814707870435e-08,"5","UTP11"
3.15368436776518e-12,1.10753727806983,0.32,0.343,1.06089942131621e-07,"5","COPZ1"
3.32197161377505e-12,2.02409296636826,0.11,0.081,1.11751125087393e-07,"5","HIST1H2AH"
4.18843864907339e-12,1.01300785118944,0.334,0.36,1.40899076154829e-07,"5","POLR2K"
4.52089090451001e-12,1.12615714543133,0.325,0.351,1.52082770027717e-07,"5","PDCD2"
5.99456982343196e-12,1.29666264362055,0.259,0.25,2.01657328860251e-07,"5","IL17RD"
8.47501251835723e-12,1.5578994832123,0.21,0.191,2.85099421117537e-07,"5","SOCS1"
1.04260550063332e-11,1.14392155821488,0.322,0.347,3.50732490413049e-07,"5","ZNF22"
1.3338329426713e-11,1.61581835595155,0.225,0.214,4.48701401914624e-07,"5","TMEM141"
2.20074564115132e-11,1.7230366386182,0.163,0.137,7.40330833683303e-07,"5","TNNT1"
2.92753394471521e-11,1.39310352152522,0.228,0.214,9.84822419002197e-07,"5","PLK1"
3.60196759707767e-11,1.90742677864199,0.102,0.074,1.21170189965693e-06,"5","CCKBR"
5.98734763991589e-11,2.05148166900191,0.116,0.089,2.0141437460677e-06,"5","HIST1H2AJ"
8.97695957426663e-11,1.0264395031961,0.339,0.372,3.0198492007833e-06,"5","SMIM10L1"
1.07380921643336e-10,1.06869290470777,0.334,0.369,3.61229420408182e-06,"5","RAB8A"
1.08907041762315e-10,1.18605800455418,0.316,0.338,3.66363288488427e-06,"5","THUMPD1"
1.23260411952164e-10,1.33784150520289,0.276,0.284,4.1464802580708e-06,"5","MRPS22"
1.33102367009637e-10,1.52999489169919,0.179,0.157,4.47756362620418e-06,"5","CDA"
1.337236088296e-10,1.70068786885382,0.162,0.137,4.49846220102774e-06,"5","ZIC5"
2.05791599334573e-10,1.95473789499456,0.152,0.128,6.92282940161505e-06,"5","PYCARD"
2.49273881496266e-10,1.26080706622314,0.276,0.285,8.38557337353438e-06,"5","ZWINT"
3.94655748762308e-10,1.09287118202259,0.315,0.345,1.3276219388364e-05,"5","METTL26"
5.09970488426205e-10,1.20804133124833,0.266,0.267,1.71554072306575e-05,"5","ZNF90"
1.1902406888027e-09,1.67982455138295,0.164,0.143,4.00396967713227e-05,"5","VRTN"
1.34777409354962e-09,1.73733250361882,0.172,0.153,4.53391205070091e-05,"5","HSD11B2"
1.39787102196421e-09,1.55131167505526,0.227,0.222,4.7024381178876e-05,"5","UQCC3"
1.62056592917953e-09,1.00534812728985,0.329,0.366,5.45158378575993e-05,"5","RPS19BP1"
1.85046357915927e-09,1.18787659563535,0.286,0.3,6.22495948029178e-05,"5","DNAAF2"
2.11452409942711e-09,1.2477802795654,0.281,0.297,7.1132590704728e-05,"5","ARL1"
3.77785250732734e-09,1.05965254776722,0.317,0.35,0.000127086958346492,"5","MRPL4"
4.02856381609544e-09,1.2833782216903,0.236,0.229,0.00013552088677345,"5","COL14A1"
4.15018813139328e-09,1.07590757421294,0.312,0.342,0.00013961232874007,"5","TOMM40"
4.30154803768031e-09,1.43199610839992,0.243,0.245,0.000144704075987566,"5","MTLN"
4.49998606740028e-09,1.00706421615234,0.072,0.116,0.000151379531307345,"5","PARP14"
4.66501681235687e-09,1.04818519333057,0.064,0.106,0.000156931165567685,"5","POC1A"
6.58995279711052e-09,1.26453274602709,0.254,0.256,0.000221686012094798,"5","OLFML3"
7.98725264928969e-09,1.289282149472,0.279,0.297,0.000268691179122105,"5","MRPL36"
8.39538710614784e-09,1.01642430655817,0.29,0.302,0.000282420822250813,"5","SLC39A8"
8.67551392075715e-09,1.68978119197206,0.187,0.172,0.00029184428829427,"5","MYC"
8.89456290936811e-09,1.54632853122077,0.162,0.141,0.000299213096271143,"5","UGT8"
9.60308841772541e-09,1.09137361522529,0.31,0.342,0.000323047894372283,"5","SHISA5"
9.73356403794702e-09,1.01604909892662,0.078,0.123,0.000327437094236538,"5","DGCR6L"
9.84124399429214e-09,1.06911362319124,0.306,0.337,0.000331059447967988,"5","ECH1"
1.11663775544478e-08,1.04904916845484,0.075,0.119,0.000375636940931624,"5","TRIP10"
1.17285186211641e-08,1.26099495055245,0.276,0.293,0.000394547366415962,"5","C14orf119"
1.37944111116033e-08,1.29074702047579,0.277,0.294,0.000464043989794335,"5","PBDC1"
1.56909528967232e-08,1.33589454645819,0.25,0.255,0.000527843655445768,"5","ZNF649"
2.06016945780274e-08,1.01624456594288,0.243,0.237,0.000693041005604843,"5","FST"
2.24754093001586e-08,1.01822507642072,0.068,0.109,0.000756072768857335,"5","NUDT22"
2.49441750782241e-08,1.92730497650788,0.123,0.101,0.00083912204963146,"5","HAS3"
3.51109988687865e-08,1.32114961864366,0.243,0.245,0.00118113400194598,"5","PRIM1"
4.11093574557889e-08,1.70582995036549,0.156,0.138,0.00138291878481274,"5","SELENOP"
5.89585853945009e-08,1.1882728475686,0.29,0.315,0.00198336681267101,"5","C17orf49"
9.91085721260002e-08,1.25100042707664,0.24,0.242,0.00333401236631865,"5","CXCL12"
1.00573025456919e-07,1.00529802295565,0.079,0.121,0.00338327657637075,"5","PLCB3"
1.02397769606921e-07,1.02260798174311,0.092,0.14,0.00344466096957682,"5","FBXO45"
1.36304358334279e-07,1.58759550709111,0.197,0.19,0.00458527861436515,"5","PIMREG"
2.0003501982213e-07,1.18201779929978,0.275,0.293,0.00672917806681647,"5","ACOT13"
2.39311868300985e-07,1.14095101857727,0.287,0.313,0.00805045124964513,"5","MKNK2"
2.46703382992447e-07,1.39448065884431,0.212,0.207,0.00829910180386592,"5","ETV4"
2.68416723553033e-07,1.10735292265597,0.301,0.334,0.00902953858032403,"5","GNG10"
2.7758311979416e-07,1.49128613580036,0.219,0.218,0.00933789614987553,"5","IGFBP4"
3.32367881632567e-07,1.20392935317488,0.283,0.308,0.0111808555381196,"5","MRPS33"
3.95504587374029e-07,1.18935167385522,0.091,0.137,0.0133047743192623,"5","MRPL23"
4.0153905402277e-07,1.04516748362196,0.091,0.136,0.013507773777326,"5","SAMD1"
4.07855877474762e-07,1.1708902784759,0.272,0.29,0.013720271718251,"5","SLC39A14"
4.29046945874656e-07,1.03955248067796,0.089,0.133,0.0144331392592234,"5","LINC01224"
4.35605854546066e-07,1.25476022459092,0.244,0.25,0.0146537809469297,"5","MND1"
4.37623241873168e-07,1.13437237350852,0.285,0.307,0.0147216458566134,"5","WEE1"
4.881878893741e-07,1.22181791915384,0.281,0.307,0.0164226405985447,"5","LLPH"
5.69865094542531e-07,1.07386937899923,0.07,0.106,0.0191702617804107,"5","NAPRT"
6.08021056253424e-07,1.82880264309745,0.153,0.138,0.0204538283323652,"5","FRAT2"
6.08747994134277e-07,1.0510044911226,0.08,0.121,0.0204782825226771,"5","CDC25A"
6.87443698495106e-07,1.01417721334647,0.074,0.112,0.0231256060173754,"5","COQ3"
8.63184301774931e-07,1.03872641227279,0.118,0.173,0.0290375199117087,"5","ELOF1"
8.68821497140642e-07,1.73062121954195,0.141,0.125,0.0292271551638112,"5","SPP1"
9.32673785455637e-07,1.06144772877545,0.097,0.143,0.0313751461427276,"5","GSTZ1"
9.3888239884779e-07,1.06114518387629,0.106,0.156,0.0315840038972396,"5","SHMT1"
9.56144314693228e-07,1.53868577838543,0.182,0.172,0.0321646947462802,"5","FAM111B"
9.61650909469042e-07,1.354709915077,0.23,0.235,0.0323499365945386,"5","MYBL2"
9.98035279256571e-07,1.04361550767566,0.066,0.101,0.033573906794191,"5","DBNDD1"
1.0231593993136e-06,1.09714887004959,0.067,0.102,0.0344190821929095,"5","LINC00339"
1.02851291409345e-06,1.05716183129063,0.074,0.112,0.0345991744301037,"5","AP002360.1"
1.05382245028518e-06,1.053322706181,0.074,0.111,0.0354505872275935,"5","AL118516.1"
1.14502504227298e-06,1.01363479229068,0.116,0.169,0.0385186424220631,"5","MCM2"
1.20714383368693e-06,1.1751354054292,0.068,0.104,0.0406083185652283,"5","UBL4A"
1.21209772993865e-06,1.3809624503119,0.224,0.228,0.0407749676351362,"5","GINS2"
1.25512051864955e-06,1.04673550682728,0.099,0.145,0.0422222542473708,"5","YDJC"
1.44825842547751e-06,1.15719509778182,0.284,0.313,0.0487194134330634,"5","CNPY3"
1.96322019091031e-06,1.05028689782044,0.082,0.121,0.0660427272222227,"5","PUSL1"
2.05329620502085e-06,1.01333424714596,0.123,0.178,0.0690728843369015,"5","PSMD10"
2.0551842660663e-06,1.74988770397802,0.123,0.106,0.0691363987104704,"5","SLC7A3"
2.51691291738602e-06,1.08317938583019,0.069,0.103,0.0846689505408656,"5","ISG15"
2.67659367075544e-06,1.2601507198826,0.269,0.294,0.090040611084213,"5","NAXE"
3.06543869122324e-06,1.03210148915285,0.097,0.141,0.10312135757275,"5","C16orf91"
3.32897816489643e-06,1.82188626701782,0.141,0.126,0.111986825467116,"5","NRARP"
3.5092648408845e-06,1.29249146500232,0.201,0.196,0.118051669247354,"5","VSNL1"
3.68350490409941e-06,1.41505724387599,0.219,0.223,0.123913104973904,"5","EPHX1"
4.14462240168408e-06,1.01803006921118,0.094,0.136,0.139425097592653,"5","CDK2"
4.80102185645632e-06,1.10138744699984,0.09,0.13,0.161506375251191,"5","COASY"
